ID_REF,t_statistic,p_value,q_value,significant
213018_at,3.201823338456622,0.0018074600944652482,0.00489529312747485,True
213019_at,0.04802119930609745,0.9617905693914726,0.9749608569644809,False
213020_at,4.160123416675871,6.52163906026266e-05,0.00023514835465992368,True
213021_at,4.173217273996046,6.208354933153819e-05,0.00022457917690822492,True
213022_s_at,-4.310962447636294,3.6773840355287387e-05,0.00013816076287925626,True
213023_at,-3.7508049534107784,0.000288976617423738,0.0009223987918712439,True
213024_at,1.9197986258589084,0.05759713255557889,0.10538114005550245,False
213025_at,-1.7121870135195556,0.08981412648296026,0.15416177633799133,False
213026_at,0.48782118392090923,0.6266935698933397,0.7278922500877398,False
213027_at,-0.22198782018530452,0.8247545540516482,0.8817774555192821,False
213028_at,1.6011194669508888,0.11235493149662908,0.1859757048387599,False
213029_at,-5.633828774379012,1.4887972517509365e-07,8.632544668427301e-07,True
213030_s_at,-7.263539292136836,6.889156263804723e-11,7.123483481501655e-10,True
213031_s_at,0.4012167950841611,0.6890758621737028,0.7795556803091087,False
213032_at,-4.128498447114415,7.342119549840193e-05,0.00026227067959135785,True
213033_s_at,-3.0005272071712845,0.0033668736719236706,0.008576136949185546,True
213034_at,-5.149962577090135,1.2251458127514233e-06,6.018501795753961e-06,True
213035_at,-2.8631674493155477,0.005064699093579503,0.012381488201433847,True
213036_x_at,2.112003736692175,0.03705820913742273,0.07199372922486405,False
213037_x_at,3.388084027318025,0.000991904430382077,0.0028373050606166654,True
213038_at,2.562422517236011,0.011812571754762868,0.02636677716231403,True
213039_at,-3.546328451289916,0.0005851661596792359,0.0017566021199154538,True
213040_s_at,0.17283300249012432,0.8631154156504457,0.9092233161697575,False
213041_s_at,0.10604081086569947,0.9157522979494458,0.9445775334540342,False
213042_s_at,1.7325072298361053,0.08611952340859803,0.14881747499913067,False
213043_s_at,0.23851382031326887,0.8119474712778033,0.8723962342679633,False
213044_at,-4.17139409895336,6.251093815233327e-05,0.00022586853167641353,True
213045_at,-6.426722013371074,3.907080232784931e-09,2.985647079120254e-08,True
213046_at,1.9186061159807464,0.05774980605890866,0.10562578415912845,False
213047_x_at,0.7261156727844738,0.4693833546300536,0.5865449355776965,False
213048_s_at,4.0524098207180295,9.741523925670226e-05,0.0003395438411320345,True
213049_at,-2.4972836532459755,0.014067910125904349,0.030756989926955122,True
213050_at,-5.434097648147537,3.59511564335455e-07,1.9453609004582187e-06,True
213051_at,-5.556830160647391,2.0952866229681635e-07,1.1859098760375816e-06,True
213052_at,-1.275642137315807,0.2048969726100152,0.3047403703094732,False
213053_at,2.5964626726601097,0.010768333598763521,0.024296352529490438,True
213054_at,2.6116382295813674,0.010330220985938807,0.023414537099956716,True
213055_at,-1.4534744371141208,0.14907440721634563,0.23390467868557083,False
213056_at,-9.259213376233314,2.8131256522587636e-15,5.804155454563151e-14,True
213057_at,1.628562321894634,0.10640256008049921,0.1776538473155825,False
213058_at,-14.75110456069819,2.408711376776897e-27,3.049620205040886e-25,True
213059_at,2.47975192040598,0.014737399054279635,0.032063411748341444,True
213060_s_at,-7.832049652850511,4.075823353221671e-12,5.1923207309120364e-11,True
213061_s_at,-2.5207661784088433,0.013213866652867966,0.029109697540865734,True
213062_at,-5.094801763367602,1.5481333362001686e-06,7.460080620130131e-06,True
213063_at,-3.5677520085069534,0.0005441418260529653,0.0016425240192276113,True
213064_at,-3.7744326761773452,0.00026590530204131225,0.0008538936223355759,True
213065_at,1.0466364031463085,0.2976706920146823,0.4115148814681583,False
213066_at,-2.2469152677949267,0.026737588043468326,0.05399616407219546,False
213067_at,-8.343072066160028,3.0783109807349256e-13,4.740428720367405e-12,True
213068_at,-6.038707578441007,2.3817599565515568e-08,1.5890047039472554e-07,True
213069_at,-15.126582947723762,3.971567569584932e-28,5.531152509566315e-26,True
213070_at,-6.975012832211081,2.825066506348289e-10,2.637241598699578e-09,True
213071_at,-7.778910008502938,5.320969612694006e-12,6.661076734812389e-11,True
213072_at,3.588667702473897,0.000506723304104343,0.001539165128865468,True
213073_at,-6.495444037417786,2.823354738524041e-09,2.2160202056544984e-08,True
213074_at,-0.1802695590182242,0.8572884166495794,0.9053534496778473,False
213075_at,-11.672461357796877,1.108033768816828e-20,5.30974547753664e-19,True
213076_at,-1.9356205294348225,0.05560351304530668,0.10219507433096081,False
213077_at,-4.240785673716945,4.8082063108984027e-05,0.00017697598484596816,True
213078_x_at,0.8259965914881439,0.4106789263785014,0.529182820591693,False
213079_at,-0.8961067070635389,0.372245616518141,0.490871645926958,False
213080_x_at,-0.07335038611443863,0.9416668473477229,0.9617853623975445,False
213081_at,-4.150796711757767,6.753985643538986e-05,0.00024274042273383746,True
213082_s_at,-1.6611879994903065,0.09965885180383438,0.1683750242432968,False
213083_at,-4.014333382876374,0.0001120821498885822,0.00038613582961769904,True
213084_x_at,1.0031864055229556,0.31807722072323935,0.4333403466236208,False
213085_s_at,-6.074543719730052,2.0195713578833496e-08,1.364527245837316e-07,True
213086_s_at,2.8818396920138176,0.004794992679988439,0.011803670115795669,True
213087_s_at,-1.4140320836409608,0.16031071352239212,0.24865680282747205,False
213088_s_at,7.498426334400037,2.156847547401461e-11,2.449593980568132e-10,True
213089_at,0.5011902557943085,0.617286352698227,0.7195915143695836,False
213090_s_at,5.191146662572683,1.0278643766140494e-06,5.107917462999746e-06,True
213091_at,0.9474228405973993,0.34559870952052085,0.4630773327868771,False
213092_x_at,3.0733983900238293,0.0026966570760698517,0.007029668884658926,True
213093_at,-1.5760256681428682,0.11802814710161626,0.19359743848842953,False
213094_at,-6.057898914551207,2.180500360314335e-08,1.4612959256807316e-07,True
213095_x_at,-3.4863168874276362,0.0007161843464058948,0.002109267965429302,True
213096_at,-1.4095926499989269,0.16161504028096313,0.2503662362750766,False
213097_s_at,8.227183494020881,5.54585899102597e-13,8.167771044086694e-12,True
213098_at,6.683169154368757,1.154718399248925e-09,9.716990215431948e-09,True
213099_at,-0.11701540134927696,0.9070713801837226,0.9388829229205635,False
213100_at,-1.601667485896344,0.11223351218190071,0.18578852625728354,False
213101_s_at,5.571123391926061,1.966843119548794e-07,1.1202375658109477e-06,True
213102_at,2.157490535927907,0.033247610045983686,0.06544668680694828,False
213103_at,-20.659333394009174,8.859003884443235e-39,1.233782397231554e-35,True
213104_at,3.536313023741133,0.0006053311350474426,0.0018120088235172168,True
213105_s_at,0.1855657360552196,0.8531433213987021,0.9025586398294297,False
213106_at,-6.263352244409041,8.411045185930585e-09,6.06744318155038e-08,True
213107_at,0.1815679728351911,0.8562718286199346,0.9047086371331438,False
213108_at,-0.32397469003543855,0.746601646232859,0.8238758224635664,False
213109_at,-3.331769758969076,0.0011921136432714913,0.003349371871519183,True
213110_s_at,-8.05801194496602,1.3059757194431545e-12,1.8142803588748015e-11,True
213111_at,-3.3261064948624806,0.001214219420620433,0.003404611973031975,True
213112_s_at,3.3394466102619975,0.001162749760038233,0.0032747159887426625,True
213113_s_at,-0.1704943709446993,0.864949455326109,0.9102582410730538,False
213114_at,2.2280030788442153,0.028012823988207237,0.05624017991974249,False
213115_at,-2.12654470375926,0.03580096227430201,0.06981908300002378,False
213116_at,-8.567560270139422,9.802615106487016e-14,1.6180123882803717e-12,True
213117_at,-3.9523456574357367,0.00014057517703955393,0.0004758372580848215,True
213118_at,-0.3341703137418287,0.7389175668240261,0.8180702609201458,False
213119_at,2.353409185983735,0.020463992189478857,0.04280878125780674,True
213120_at,1.4386575568375395,0.153221745260443,0.23941099148996922,False
213121_at,0.17028791635338325,0.8651114001076426,0.9103361035416794,False
213122_at,-0.006128907026873688,0.9951214997550241,0.99682141510637,False
213123_at,-2.4755434681626816,0.014902288691303757,0.03237473909606334,True
213124_at,2.204096058454011,0.02970072547342289,0.05924417288186559,False
213125_at,2.2367893190267503,0.02741390459725412,0.055191907855133136,False
213126_at,2.8077859314443674,0.005948515661555892,0.014304081390344314,True
213127_s_at,1.5617877921115253,0.12134703515417389,0.1980303870403607,False
213128_s_at,-2.0423513256101002,0.04362261891394592,0.0830379990824754,False
213129_s_at,5.203146711115982,9.764664250214288e-07,4.877956191753263e-06,True
213130_at,0.7548043178787106,0.45205606480492205,0.5699748368725218,False
213131_at,-4.989462608844561,2.4111243514860406e-06,1.123690390602734e-05,True
213132_s_at,2.584444918357977,0.011127093731902968,0.02503989392324721,True
213133_s_at,6.572948294202405,1.954154060469752e-09,1.582282519238644e-08,True
213134_x_at,-1.4329350999317914,0.1548471200101045,0.24145964836845057,False
213135_at,-6.532854455553856,2.364387383517193e-09,1.8782760808168845e-08,True
213136_at,4.413903496944089,2.469554736377255e-05,9.586949162141876e-05,True
213137_s_at,3.4196980750638075,0.000893814128156116,0.002579570032081691,True
213138_at,-5.109993258843807,1.451711425351434e-06,7.0231189081862805e-06,True
213139_at,-1.4058607918113935,0.1627177526083701,0.25166907126183974,False
213140_s_at,2.6439308020149035,0.009451060832441998,0.02164232083788169,True
213141_at,-1.672502208425886,0.0974025811061912,0.16497580684016863,False
213142_x_at,-6.442653669050403,3.6240699398260526e-09,2.779867486029051e-08,True
213143_at,1.4546485212263398,0.1487495263074653,0.23355310701164383,False
213144_at,3.455960631006643,0.0007925485544906635,0.0023161127134053057,True
213145_at,-4.386275786232661,2.749611541826791e-05,0.00010580140560615848,True
